year,month,location,state,units,transmode,bid_low,bid_high,pricing point,bid_avg,price_cwt,spread,price_lag,price_diff,diff_pct,price_inc,None,D0_lag1,D1_lag1,D2_lag1,D3_lag1,D4_lag1,D2plus_lag1,D0_lag2,D1_lag2,D2_lag2,D3_lag2,D4_lag2,D2plus_lag2,D0_lag3,D1_lag3,D2_lag3,D3_lag3,D4_lag3,D2plus_lag3,D0_lag4,D1_lag4,D2_lag4,D3_lag4,D4_lag4,D2plus_lag4,D0,D1,D2,D3,D4,D2plus
2001,1,Northeast Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.506956,3.946235,0,0,0,0,0,4.2430025,0,0,0,0,0,5.5065800000000005,1.7847419999999998,0.974208,0,0,0.974208,3.4721649999999995,2.3737424999999996,3.160755,0.13256,0,3.2933149999999998,3.77914,0,0,0,0,0
2001,1,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.82459,0,0,0,0,0,0,0.7716675000000001,0,0,0,0,0,7.159518,1.2295019999999999,0.011642,0,0,0.011642,4.87393,0.1950625,0.016625,0,0,0.016625,0,0,0,0,0,0
2001,1,Southeast Colorado,CO,Bushel,Truck,1.94,2.29,Country Elevators,2.115,3.916666666666667,0.3500000000000001,NA,NA,NA,NA,7.519839999999999,0,0,0,0,0,0,0,0,0,0,0,0,4.195606,2.049662,0.026964,0,0,0.026964,5.3660025000000005,0.48786250000000003,0.0075975,0,0,0.0075975,0,0,0,0,0,0
2001,2,Denver,CO,Cwt,Truck-Rail,3.76,3.76,Terminal Elevators,3.76,3.76,0,3.86,-0.1,-0.0266,-1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0.012070000000000001,0,0,0,0,0,0.031131999999999996,0.031131999999999996,0,0,0,0,0,0,0,0,0,0
2001,2,East Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.35143,0,0,0,0,0,0,0,0,0,0,0,0,0.21154499999999998,0,0,0,0,0,6.962728,0.646238,0,0,0,0,0,0,0,0,0,0
2001,2,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.61094,0,0,0,0,0,0,5.8025325,0,0,0,0,0,26.9924875,0,0,0,0,0,33.155646,12.445408,0,0,0,0,0,0,0,0,0,0
2001,2,North Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.397120000000001,0.062468,0,0,0,0,0,0.0654025,0,0,0,0,0,1.3943125,0,0,0,0,0,3.7035,1.7197959999999999,0,0,0,0,0,0,0,0,0,0
2001,2,Northeast Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.629005,3.77914,0,0,0,0,0,3.946235,0,0,0,0,0,4.2430025,0,0,0,0,0,5.5065800000000005,1.7847419999999998,0.974208,0,0,0.974208,0.6570849999999999,0,0,0,0,0
2001,2,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.82459,0,0,0,0,0,0,0,0,0,0,0,0,0.7716675000000001,0,0,0,0,0,7.159518,1.2295019999999999,0.011642,0,0,0.011642,0,0,0,0,0,0
2001,2,Southeast Colorado,CO,Bushel,Truck,1.88,2.26,Country Elevators,2.07,3.833333333333333,0.3799999999999999,2.115,-0.045,-0.0217,-1,7.519839999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.195606,2.049662,0.026964,0,0,0.026964,0,0,0,0,0,0
2001,3,Denver,CO,Cwt,Truck-Rail,3.79,3.79,Terminal Elevators,3.79,3.79,0,3.76,0.03,0.0079,1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012070000000000001,0,0,0,0,0,0,0,0,0,0,0
2001,3,East Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.35143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21154499999999998,0,0,0,0,0,0,0,0,0,0,0
2001,3,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.61094,0,0,0,0,0,0,0,0,0,0,0,0,5.8025325,0,0,0,0,0,26.9924875,0,0,0,0,0,0,0,0,0,0,0
2001,3,North Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.380090000000001,0,0,0,0,0,0,0.062468,0,0,0,0,0,0.0654025,0,0,0,0,0,1.3943125,0,0,0,0,0,0.0170275,0,0,0,0,0
2001,3,Northeast Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2648399999999995,0.6570849999999999,0,0,0,0,0,3.77914,0,0,0,0,0,3.946235,0,0,0,0,0,4.2430025,0,0,0,0,0,2.0212525,0,0,0,0,0
2001,3,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.82459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7716675000000001,0,0,0,0,0,0,0,0,0,0,0
2001,3,Southeast Colorado,CO,Bushel,Truck,1.92,2.23,Country Elevators,2.075,3.8425925925925926,0.31000000000000005,2.07,0.005,0.0024,1,7.519839999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,4,Denver,CO,Cwt,Truck-Rail,3.65,3.65,Terminal Elevators,3.65,3.65,0,3.79,-0.14,-0.0384,-1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,4,East Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.35143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,4,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.6100625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8025325,0,0,0,0,0,8.774999999999999e-4,0,0,0,0,0
2001,4,North Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.29246,0.0170275,0,0,0,0,0,0,0,0,0,0,0,0.062468,0,0,0,0,0,0.0654025,0,0,0,0,0,0.1046575,0,0,0,0,0
2001,4,Northeast Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.165957499999999,2.0212525,0,0,0,0,0,0.6570849999999999,0,0,0,0,0,3.77914,0,0,0,0,0,3.946235,0,0,0,0,0,2.1201375000000002,0,0,0,0,0
2001,4,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.82459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,4,Southeast Colorado,CO,Bushel,Truck,1.86,2.17,Country Elevators,2.015,3.7314814814814814,0.30999999999999983,2.075,-0.06,-0.0298,-1,7.519839999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,5,Denver,CO,Cwt,Truck-Rail,3.45,3.45,Terminal Elevators,3.45,3.45,0,3.65,-0.2,-0.058,-1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,5,East Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.35143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,5,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.61094,8.774999999999999e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,5,North Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.397120000000001,0.1046575,0,0,0,0,0,0.0170275,0,0,0,0,0,0,0,0,0,0,0,0.062468,0,0,0,0,0,0,0,0,0,0,0
2001,5,Northeast Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.120188,2.1201375000000002,0,0,0,0,0,2.0212525,0,0,0,0,0,0.6570849999999999,0,0,0,0,0,3.77914,0,0,0,0,0,0.16591399999999998,0,0,0,0,0
2001,5,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.82459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,5,Southeast Colorado,CO,Bushel,Truck,1.78,2.07,Country Elevators,1.9249999999999998,3.5648148148148144,0.2899999999999998,2.015,-0.09,-0.0468,-1,7.519839999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,6,Denver,CO,Cwt,Truck-Rail,3.29,3.41,Terminal Elevators,3.35,3.35,0.1200000000000001,3.45,-0.1,-0.0299,-1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,6,East Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.268755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08267500000000001,0,0,0,0,0
2001,6,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.721415,0,0,0,0,0,0,8.774999999999999e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.88953,0,0,0,0,0
2001,6,North Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2444725,0,0,0,0,0,0,0.1046575,0,0,0,0,0,0.0170275,0,0,0,0,0,0,0,0,0,0,0,0.15264750000000002,0,0,0,0,0
2001,6,Northeast Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.927215,0.16591399999999998,0,0,0,0,0,2.1201375000000002,0,0,0,0,0,2.0212525,0,0,0,0,0,0.6570849999999999,0,0,0,0,0,1.35888,0,0,0,0,0
2001,6,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.82459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,6,Southeast Colorado,CO,Bushel,Truck,1.77,2.13,Country Elevators,1.95,3.6111111111111107,0.3599999999999999,1.9249999999999998,0.025,0.0128,1,7.519839999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,7,Denver,CO,Bushel,Truck-Rail,1.94,2.18,Terminal Elevators,2.06,3.8148148148148144,0.2400000000000002,3.35,-1.29,-0.6262,-1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,7,East Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.141394,0.08267500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210036,0,0,0,0,0
2001,7,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.567824,18.88953,0,0,0,0,0,0,0,0,0,0,0,8.774999999999999e-4,0,0,0,0,0,0,0,0,0,0,0,11.043128,0,0,0,0,0
2001,7,North Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.121954,0.15264750000000002,0,0,0,0,0,0,0,0,0,0,0,0.1046575,0,0,0,0,0,0.0170275,0,0,0,0,0,1.2751659999999998,0,0,0,0,0
2001,7,Northeast Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0464459999999995,1.35888,0,0,0,0,0,0.16591399999999998,0,0,0,0,0,2.1201375000000002,0,0,0,0,0,2.0212525,0,0,0,0,0,1.8545960000000001,0.385054,0,0,0,0
2001,7,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.82459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,7,Southeast Colorado,CO,Bushel,Truck,1.93,2.25,Country Elevators,2.09,3.87037037037037,0.32000000000000006,1.95,0.14,0.067,1,7.447874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071964,0,0,0,0,0
2001,8,Denver,CO,Bushel,Truck-Rail,2.08,2.19,Terminal Elevators,2.135,3.953703703703703,0.10999999999999988,2.06,0.075,0.0351,1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,8,East Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.257275,0.210036,0,0,0,0,0,0.08267500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094155,0,0,0,0,0
2001,8,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.205445,11.043128,0,0,0,0,0,18.88953,0,0,0,0,0,0,0,0,0,0,0,8.774999999999999e-4,0,0,0,0,0,5.405495,0,0,0,0,0
2001,8,North Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0255525,1.2751659999999998,0,0,0,0,0,0.15264750000000002,0,0,0,0,0,0,0,0,0,0,0,0.1046575,0,0,0,0,0,0.371565,0,0,0,0,0
2001,8,Northeast Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.855095,1.8545960000000001,0.385054,0,0,0,0,1.35888,0,0,0,0,0,0.16591399999999998,0,0,0,0,0,2.1201375000000002,0,0,0,0,0,0.43100499999999997,0,0,0,0,0
2001,8,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.82459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,8,Southeast Colorado,CO,Bushel,Truck,1.96,2.28,Country Elevators,2.12,3.9259259259259265,0.31999999999999984,2.09,0.03,0.0142,1,7.519839999999999,0.071964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,9,Denver,CO,Bushel,Truck-Rail,2.08,2.16,Terminal Elevators,2.12,3.9259259259259265,0.08000000000000007,2.135,-0.015,-0.0071,-1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,9,East Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.35143,0.094155,0,0,0,0,0,0.210036,0,0,0,0,0,0.08267500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,9,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7998875,5.405495,0,0,0,0,0,11.043128,0,0,0,0,0,18.88953,0,0,0,0,0,0,0,0,0,0,0,20.8110475,0,0,0,0,0
2001,9,North Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2515075,0.371565,0,0,0,0,0,1.2751659999999998,0,0,0,0,0,0.15264750000000002,0,0,0,0,0,0,0,0,0,0,0,0.14561000000000002,0,0,0,0,0
2001,9,Northeast Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0420525,0.43100499999999997,0,0,0,0,0,1.8545960000000001,0.385054,0,0,0,0,1.35888,0,0,0,0,0,0.16591399999999998,0,0,0,0,0,2.24404,0,0,0,0,0
2001,9,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.031975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.79261,0,0,0,0,0
2001,9,Southeast Colorado,CO,Bushel,Truck,1.91,2.28,Country Elevators,2.0949999999999998,3.8796296296296293,0.3699999999999999,2.12,-0.025,-0.0119,-1,5.0174775,0,0,0,0,0,0,0.071964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.502365,0,0,0,0,0
2001,10,Denver,CO,Bushel,Truck-Rail,2.03,2.08,Terminal Elevators,2.0549999999999997,3.805555555555555,0.050000000000000266,2.12,-0.065,-0.0316,-1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,10,East Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.35143,0,0,0,0,0,0,0.094155,0,0,0,0,0,0.210036,0,0,0,0,0,0.08267500000000001,0,0,0,0,0,0,0,0,0,0,0
2001,10,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.022948,20.8110475,0,0,0,0,0,5.405495,0,0,0,0,0,11.043128,0,0,0,0,0,18.88953,0,0,0,0,0,26.587989999999998,0,0,0,0,0
2001,10,North Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.397120000000001,0.14561000000000002,0,0,0,0,0,0.371565,0,0,0,0,0,1.2751659999999998,0,0,0,0,0,0.15264750000000002,0,0,0,0,0,0,0,0,0,0,0
2001,10,Northeast Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.956258,2.24404,0,0,0,0,0,0.43100499999999997,0,0,0,0,0,1.8545960000000001,0.385054,0,0,0,0,1.35888,0,0,0,0,0,2.3298319999999997,0,0,0,0,0
2001,10,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88995,6.79261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.768548,0.166084,0,0,0,0
2001,10,Southeast Colorado,CO,Bushel,Truck,1.84,2.19,Country Elevators,2.015,3.7314814814814814,0.34999999999999987,2.0949999999999998,-0.08,-0.0397,-1,5.17227,2.502365,0,0,0,0,0,0,0,0,0,0,0,0.071964,0,0,0,0,0,0,0,0,0,0,0,1.997198,0.35037999999999997,0,0,0,0
2001,11,Denver,CO,Bushel,Truck-Rail,2.02,2.12,Terminal Elevators,2.0700000000000003,3.833333333333334,0.10000000000000009,2.0549999999999997,0.015,0.0072,1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,11,East Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.35143,0,0,0,0,0,0,0,0,0,0,0,0,0.094155,0,0,0,0,0,0.210036,0,0,0,0,0,0,0,0,0,0,0
2001,11,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6678375,26.587989999999998,0,0,0,0,0,20.8110475,0,0,0,0,0,5.405495,0,0,0,0,0,11.043128,0,0,0,0,0,36.9430875,0,0,0,0,0
2001,11,North Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.397120000000001,0,0,0,0,0,0,0.14561000000000002,0,0,0,0,0,0.371565,0,0,0,0,0,1.2751659999999998,0,0,0,0,0,0,0,0,0,0,0
2001,11,Northeast Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0523125,2.3298319999999997,0,0,0,0,0,2.24404,0,0,0,0,0,0.43100499999999997,0,0,0,0,0,1.8545960000000001,0.385054,0,0,0,0,2.233775,0,0,0,0,0
2001,11,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2951075,8.768548,0.166084,0,0,0,0,6.79261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.572935,1.95654,0,0,0,0
2001,11,Southeast Colorado,CO,Bushel,Truck,1.83,2.2,Country Elevators,2.015,3.7314814814814814,0.3700000000000001,2.015,0,0,0,1.48211,1.997198,0.35037999999999997,0,0,0,0,2.502365,0,0,0,0,0,0,0,0,0,0,0,0.071964,0,0,0,0,0,3.5786425,2.45909,0,0,0,0
2001,12,Denver,CO,Bushel,Truck-Rail,2.11,2.14,Terminal Elevators,2.125,3.935185185185185,0.03000000000000025,2.0700000000000003,0.055,0.0259,1,0.15566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,12,East Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.35143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094155,0,0,0,0,0,0,0,0,0,0,0
2001,12,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5254425,36.9430875,0,0,0,0,0,26.587989999999998,0,0,0,0,0,20.8110475,0,0,0,0,0,5.405495,0,0,0,0,0,34.936119999999995,1.1493525,0,0,0,0
2001,12,North Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.397120000000001,0,0,0,0,0,0,0,0,0,0,0,0,0.14561000000000002,0,0,0,0,0,0.371565,0,0,0,0,0,0,0,0,0,0,0
2001,12,Northeast Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.103835,2.233775,0,0,0,0,0,2.3298319999999997,0,0,0,0,0,2.24404,0,0,0,0,0,0.43100499999999997,0,0,0,0,0,2.1822525,0,0,0,0,0
2001,12,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7255875,7.572935,1.95654,0,0,0,0,8.768548,0.166084,0,0,0,0,6.79261,0,0,0,0,0,0,0,0,0,0,0,6.463825,3.635175,0,0,0,0
2001,12,Southeast Colorado,CO,Bushel,Truck,1.9,2.26,Country Elevators,2.08,3.851851851851852,0.3599999999999999,2.015,0.065,0.0312,1,0.5648425,3.5786425,2.45909,0,0,0,0,1.997198,0.35037999999999997,0,0,0,0,2.502365,0,0,0,0,0,0,0,0,0,0,0,4.36135,2.5936399999999997,0,0,0,0
2002,1,Denver,CO,Bushel,Truck-Rail,2.08,2.11,Terminal Elevators,2.0949999999999998,3.8796296296296293,0.029999999999999805,2.125,-0.03,-0.0143,-1,0.031131999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12452799999999999,0,0,0,0,0
2002,1,East Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.958172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.393256000000001,0,0,0,0,0
2002,1,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.888324,34.936119999999995,1.1493525,0,0,0,0,36.9430875,0,0,0,0,0,26.587989999999998,0,0,0,0,0,20.8110475,0,0,0,0,0,47.895801999999996,3.826816,0,0,0,0
2002,1,North Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8794240000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14561000000000002,0,0,0,0,0,7.517696000000001,0,0,0,0,0
2002,1,Northeast Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55596,2.1822525,0,0,0,0,0,2.233775,0,0,0,0,0,2.3298319999999997,0,0,0,0,0,2.24404,0,0,0,0,0,7.730136,0,0,0,0,0
2002,1,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008024,6.463825,3.635175,0,0,0,0,7.572935,1.95654,0,0,0,0,8.768548,0.166084,0,0,0,0,6.79261,0,0,0,0,0,3.10064,7.715932,0,0,0,0
2002,1,Southeast Colorado,CO,Bushel,Truck,1.88,2.22,Country Elevators,2.05,3.7962962962962963,0.3400000000000003,2.08,-0.03,-0.0146,-1,0,4.36135,2.5936399999999997,0,0,0,0,3.5786425,2.45909,0,0,0,0,1.997198,0.35037999999999997,0,0,0,0,2.502365,0,0,0,0,0,2.976278,4.543564,0,0,0,0
2002,2,Denver,CO,Bushel,Truck-Rail,2.04,2.08,Terminal Elevators,2.06,3.8148148148148144,0.040000000000000036,2.0949999999999998,-0.035,-0.017,-1,0,0.12452799999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15566,0,0,0,0
2002,2,East Central Colorado,CO,Bushel,Truck,1.94,2.01,Country Elevators,1.9749999999999999,3.657407407407407,0.06999999999999984,NA,NA,NA,NA,0.112575,8.393256000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.853925,1.384935,0,0,0,0
2002,2,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,47.895801999999996,3.826816,0,0,0,0,34.936119999999995,1.1493525,0,0,0,0,36.9430875,0,0,0,0,0,26.587989999999998,0,0,0,0,0,14.1591075,41.4518325,0,0,0,0
2002,2,North Central Colorado,CO,Bushel,Truck-Rail,2.04,2.18,Country Elevators,2.1100000000000003,3.907407407407408,0.14000000000000012,NA,NA,NA,NA,0,7.517696000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6831475,8.7139675,0,0,0,0
2002,2,Northeast Colorado,CO,Bushel,Truck,1.85,1.99,Country Elevators,1.92,3.5555555555555554,0.1399999999999999,NA,NA,NA,NA,0.032235,7.730136,0,0,0,0,0,2.1822525,0,0,0,0,0,2.233775,0,0,0,0,0,2.3298319999999997,0,0,0,0,0,7.361285,1.89257,0,0,0,0
2002,2,South Central Colorado,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.10064,7.715932,0,0,0,0,6.463825,3.635175,0,0,0,0,7.572935,1.95654,0,0,0,0,8.768548,0.166084,0,0,0,0,2.573505,8.251085,0,0,0,0
2002,2,Southeast Colorado,CO,Bushel,Truck,2.05,2.09,Country Elevators,2.07,3.833333333333333,0.040000000000000036,2.05,0.02,0.0097,1,0,2.976278,4.543564,0,0,0,0,4.36135,2.5936399999999997,0,0,0,0,3.5786425,2.45909,0,0,0,0,1.997198,0.35037999999999997,0,0,0,0,3.8238250000000003,3.6960149999999996,0,0,0,0
2002,3,Denver,CO,Bushel,Truck-Rail,2.06,2.08,Terminal Elevators,2.0700000000000003,3.833333333333334,0.020000000000000018,2.06,0.01,0.0048,1,0,0,0.15566,0,0,0,0,0.12452799999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15566,0,0,0,0
2002,3,East Central Colorado,CO,Bushel,Truck,1.91,2.03,Country Elevators,1.9699999999999998,3.6481481481481475,0.11999999999999988,1.9749999999999999,-0.005,-0.0025,-1,0,9.853925,1.384935,0,0,0,0,8.393256000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7193475,1.4649125,0.16716999999999999,0,0,0.16716999999999999
2002,3,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.1591075,41.4518325,0,0,0,0,47.895801999999996,3.826816,0,0,0,0,34.936119999999995,1.1493525,0,0,0,0,36.9430875,0,0,0,0,0,0,28.983625,26.627315,0,0,26.627315
